Replica	Script	Step	Status	Participant	Age	Sex	Education	Knowledge Area	Contact Me	Withdraw	Task Type	Section	Function	Sample Type	Oracle	Predicted	Response	Start	Finish	User Agent	Comments
os2	73	26	COMPLETED	masked@email.br	19	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	1	1711718934988	1711718939828	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0	
os2	74	1	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1711722862932	1711722981635		
os2	74	2	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1		1711722982571			
os2	74	3	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2					
os2	74	4	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3					
os2	74	5	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0					
os2	74	6	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/89	2	2					
os2	74	7	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/53	2	2					
os2	74	8	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3					
os2	74	9	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1					
os2	74	10	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/51	2	2					
os2	74	11	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2					
os2	74	12	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3					
os2	74	13	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1					
os2	74	14	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0					
os2	74	15	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1					
os2	74	16	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2					
os2	74	17	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3					
os2	74	18	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0					
os2	74	19	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/89	2	2					
os2	74	20	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/53	2	2					
os2	74	21	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3					
os2	74	22	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1					
os2	74	23	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/51	2	2					
os2	74	24	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/98	2	2					
os2	74	25	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3					
os2	74	26	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1					
os2	75	1	ALLOCATED						False	False	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	0	1711734524273	1711734532254		
os2	75	2	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1		1711734533142			
os2	75	3	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2					
os2	75	4	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3					
os2	75	5	ALLOCATED						False	False	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0					
os2	75	6	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/95	2	2					
os2	75	7	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/54	2	2					
os2	75	8	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3					
os2	75	9	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1					
os2	75	10	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/52	2	2					
os2	75	11	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/98	2	2					
os2	75	12	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3					
os2	75	13	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1					
os2	75	14	ALLOCATED						False	False	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0					
os2	75	15	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1					
os2	75	16	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2					
os2	75	17	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3					
os2	75	18	ALLOCATED						False	False	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0					
os2	75	19	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/95	2	2					
os2	75	20	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/54	2	2					
os2	75	21	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3					
os2	75	22	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1					
os2	75	23	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/52	2	2					
os2	75	24	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2					
os2	75	25	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3					
os2	75	26	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1					
os2	76	1	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0		1711748049140			
os2	76	2	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1					
os2	76	3	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2					
os2	76	4	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3					
os2	76	5	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0					
os2	76	6	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/95	2	2					
os2	76	7	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/54	2	2					
os2	76	8	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3					
os2	76	9	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1					
os2	76	10	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/52	2	2					
os2	76	11	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2					
os2	76	12	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3					
os2	76	13	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1					
os2	76	14	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0					
os2	76	15	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1					
os2	76	16	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2					
os2	76	17	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3					
os2	76	18	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0					
os2	76	19	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/95	2	2					
os2	76	20	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/54	2	2					
os2	76	21	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3					
os2	76	22	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1					
os2	76	23	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/52	2	2					
os2	76	24	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/98	2	2					
os2	76	25	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3					
os2	76	26	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1					
os2	77	1	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	0	1711760186283	1711760552826	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	2	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	1	1711760554776	1711760602022	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	3	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	2	1711760603752	1711760610225	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	4	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	3	1711760612085	1711760616631	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	5	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	0	1711760616955	1711760621979	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	6	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/95	2	2	2	1711760623621	1711760637308	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	7	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/124	3	3	3	1711760638707	1711760647382	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	8	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	3	1711760649075	1711760670419	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	9	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	1	1711760671993	1711760677276	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	10	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/51	2	2	3	1711760678755	1711760780231	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	11	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/131	3	3	3	1711760782878	1711760799913	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	12	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3	3	1711760800524	1711760819110	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	13	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1	1	1711760820536	1711760826833	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	14	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0	0	1711760828318	1711761017697	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	15	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1	1	1711761019351	1711761038186	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	16	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2	2	1711761039309	1711761047827	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	17	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3	3	1711761049029	1711761054506	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	18	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	0	1711761054992	1711761056351	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	19	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/95	2	2	2	1711761057509	1711761065751	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	20	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/124	3	3	3	1711761067097	1711761071506	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	21	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	3	1711761072834	1711761080039	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	22	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	1	1711761081130	1711761086440	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	23	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/51	2	2	2	1711761087678	1711761094775	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	24	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/131	3	3	3	1711761096182	1711761150410	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	25	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	3	1711761151800	1711761161739	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	77	26	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Prefiro não informar	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	1	1711761162269	1711761166714	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Tive dificuldades em diferenciar as cores e entender o significado e peso delas na minha análise, mas curti a complexidade.
os2	78	1	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1711897058149	1711897309389	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	2	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	1	1711897310388	1711897322037	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	3	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	2	1711897322750	1711897328964	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	4	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	3	1711897329667	1711897339477	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	5	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	0	1711897339671	1711897344173	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	6	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/95	2	2	2	1711897344870	1711897357493	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	7	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/124	3	3	3	1711897358335	1711897370797	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	8	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	3	1711897371508	1711897395685	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	9	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	1	1711897396392	1711897400117	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	10	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/51	2	2	3	1711897400824	1711897462277	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
os2	78	11	COMPLETED	masked@email.br	18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	True	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/131	3	3	3	1711897462986	1711897485397	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Preferi fazer uso dos gráficos de radar
